user_id,assignment_group,listener_cohort,market,primary_device,baseline_session_min,baseline_discovery_index,baseline_genre_diversity_index,assignment_date
u_02138,treatment_ai_dj,genre_loyalist,CA,car,25.2,0.099,0.219,2026-05-01
u_02139,control_standard_recs,casual_listener,US,mobile,45.1,0.578,0.392,2026-05-01
u_02140,treatment_ai_dj,casual_listener,US,mobile,30.6,0.498,0.197,2026-05-01
u_02141,treatment_ai_dj,casual_listener,CA,desktop,34.1,0.669,0.861,2026-05-01
u_02142,treatment_ai_dj,genre_loyalist,AU,mobile,40.9,0.07,0.595,2026-05-01
u_02143,treatment_ai_dj,casual_listener,UK,speaker,39.2,0.783,0.548,2026-05-01
u_02144,control_standard_recs,discovery_seeker,US,speaker,38.3,0.049,0.138,2026-05-01
u_02145,control_standard_recs,discovery_seeker,US,mobile,29.0,0.536,0.343,2026-05-01
u_02146,treatment_ai_dj,heavy_playlist_user,CA,car,34.4,0.113,0.156,2026-05-01
u_02147,control_standard_recs,casual_listener,US,desktop,38.0,0.337,0.702,2026-05-01
u_02148,control_standard_recs,genre_loyalist,US,speaker,21.5,0.12,0.35,2026-05-01
u_02149,control_standard_recs,heavy_playlist_user,AU,desktop,32.4,0.269,0.484,2026-05-01
u_02150,treatment_ai_dj,heavy_playlist_user,US,speaker,42.7,0.504,0.652,2026-05-01
u_02151,control_standard_recs,mood_context_listener,CA,mobile,22.7,0.504,0.543,2026-05-01
u_02152,control_standard_recs,casual_listener,US,mobile,51.9,0.318,0.523,2026-05-01
u_02153,treatment_ai_dj,casual_listener,US,speaker,53.2,0.673,0.255,2026-05-01
u_02154,treatment_ai_dj,mood_context_listener,US,mobile,23.1,0.146,0.565,2026-05-01
u_02155,control_standard_recs,discovery_seeker,CA,mobile,54.3,0.136,0.118,2026-05-01
u_02156,control_standard_recs,genre_loyalist,US,speaker,36.3,0.13,0.391,2026-05-01
u_02157,control_standard_recs,heavy_playlist_user,US,speaker,43.0,0.383,0.12,2026-05-01
u_02158,control_standard_recs,heavy_playlist_user,UK,mobile,32.0,0.098,0.632,2026-05-01
u_02159,control_standard_recs,mood_context_listener,UK,speaker,49.1,0.414,0.45,2026-05-01
u_02160,treatment_ai_dj,mood_context_listener,IE,desktop,42.9,0.472,0.602,2026-05-01
u_02161,treatment_ai_dj,heavy_playlist_user,US,mobile,28.2,0.328,0.6,2026-05-01
u_02162,treatment_ai_dj,discovery_seeker,US,speaker,24.0,0.125,0.279,2026-05-01
u_02163,control_standard_recs,mood_context_listener,IE,mobile,20.5,0.59,0.211,2026-05-01
u_02164,treatment_ai_dj,casual_listener,UK,mobile,40.3,0.454,0.795,2026-05-01
u_02165,control_standard_recs,casual_listener,US,mobile,44.9,0.364,0.827,2026-05-01
u_02166,treatment_ai_dj,mood_context_listener,US,mobile,45.8,0.277,0.879,2026-05-01
u_02167,treatment_ai_dj,discovery_seeker,AU,mobile,36.6,0.494,0.156,2026-05-01
u_02168,control_standard_recs,casual_listener,US,speaker,24.1,0.782,0.512,2026-05-01
u_02169,treatment_ai_dj,casual_listener,UK,speaker,29.8,0.279,0.637,2026-05-01
u_02170,control_standard_recs,mood_context_listener,US,desktop,51.8,0.23,0.221,2026-05-01
u_02171,treatment_ai_dj,genre_loyalist,US,speaker,32.2,0.188,0.484,2026-05-01
u_02172,control_standard_recs,heavy_playlist_user,UK,mobile,39.7,0.434,0.416,2026-05-01
u_02173,control_standard_recs,casual_listener,US,mobile,25.1,0.561,0.297,2026-05-01
u_02174,treatment_ai_dj,heavy_playlist_user,US,speaker,42.0,0.176,0.092,2026-05-01
u_02175,control_standard_recs,heavy_playlist_user,US,mobile,32.5,0.413,0.637,2026-05-01
u_02176,treatment_ai_dj,discovery_seeker,US,mobile,50.6,0.389,0.42,2026-05-01
u_02177,control_standard_recs,discovery_seeker,CA,desktop,47.3,0.424,0.803,2026-05-01
u_02178,treatment_ai_dj,casual_listener,CA,mobile,32.1,0.475,0.649,2026-05-01
u_02179,treatment_ai_dj,mood_context_listener,CA,speaker,36.5,0.334,0.619,2026-05-01
u_02180,treatment_ai_dj,genre_loyalist,US,mobile,31.4,0.168,0.375,2026-05-01
u_02181,control_standard_recs,mood_context_listener,US,mobile,21.0,0.172,0.571,2026-05-01
u_02182,control_standard_recs,discovery_seeker,US,mobile,27.7,0.255,0.706,2026-05-01
u_02183,control_standard_recs,heavy_playlist_user,AU,mobile,40.4,0.548,0.152,2026-05-01
u_02184,control_standard_recs,heavy_playlist_user,CA,mobile,41.9,0.198,0.484,2026-05-01
u_02185,treatment_ai_dj,heavy_playlist_user,AU,mobile,39.8,0.438,0.059,2026-05-01
u_02186,treatment_ai_dj,mood_context_listener,US,speaker,34.4,0.437,0.17,2026-05-01
u_02187,treatment_ai_dj,discovery_seeker,US,car,49.2,0.873,0.559,2026-05-01
u_02188,treatment_ai_dj,casual_listener,US,mobile,38.8,0.678,0.284,2026-05-01
u_02189,treatment_ai_dj,heavy_playlist_user,US,mobile,46.4,0.529,0.589,2026-05-01
u_02190,treatment_ai_dj,heavy_playlist_user,US,mobile,16.7,0.326,0.375,2026-05-01
u_02191,control_standard_recs,genre_loyalist,IE,car,8.0,0.348,0.511,2026-05-01
u_02192,treatment_ai_dj,casual_listener,US,car,41.4,0.464,0.63,2026-05-01
u_02193,treatment_ai_dj,genre_loyalist,US,mobile,20.9,0.191,0.937,2026-05-01
u_02194,treatment_ai_dj,discovery_seeker,US,desktop,35.5,0.374,0.203,2026-05-01
u_02195,control_standard_recs,discovery_seeker,AU,mobile,34.4,0.671,0.188,2026-05-01
u_02196,control_standard_recs,genre_loyalist,US,mobile,57.0,0.1,0.321,2026-05-01
u_02197,control_standard_recs,heavy_playlist_user,UK,mobile,42.8,0.213,0.564,2026-05-01
u_02198,treatment_ai_dj,casual_listener,AU,mobile,40.0,0.767,0.449,2026-05-01
u_02199,treatment_ai_dj,discovery_seeker,US,mobile,48.0,0.558,0.162,2026-05-01
u_02200,control_standard_recs,discovery_seeker,UK,mobile,42.4,0.561,0.676,2026-05-01
u_02201,treatment_ai_dj,casual_listener,US,desktop,32.5,0.528,0.515,2026-05-01
u_02202,control_standard_recs,heavy_playlist_user,US,mobile,50.9,0.187,0.831,2026-05-01
u_02203,control_standard_recs,mood_context_listener,CA,mobile,24.7,0.524,0.295,2026-05-01
u_02204,control_standard_recs,discovery_seeker,CA,mobile,41.9,0.252,0.37,2026-05-01
u_02205,treatment_ai_dj,heavy_playlist_user,US,mobile,19.4,0.529,0.483,2026-05-01
u_02206,treatment_ai_dj,mood_context_listener,US,mobile,40.4,0.294,0.326,2026-05-01
u_02207,control_standard_recs,mood_context_listener,US,mobile,40.3,0.787,0.595,2026-05-01
u_02208,treatment_ai_dj,casual_listener,US,mobile,58.1,0.14,0.556,2026-05-01
u_02209,control_standard_recs,mood_context_listener,US,mobile,19.2,0.208,0.083,2026-05-01
u_02210,treatment_ai_dj,discovery_seeker,US,mobile,30.8,0.595,0.213,2026-05-01
u_02211,treatment_ai_dj,discovery_seeker,US,mobile,47.9,0.367,0.329,2026-05-01
u_02212,treatment_ai_dj,casual_listener,CA,desktop,42.0,0.454,0.528,2026-05-01
u_02213,control_standard_recs,genre_loyalist,US,desktop,40.2,0.555,0.054,2026-05-01
u_02214,treatment_ai_dj,casual_listener,US,mobile,26.5,0.433,0.448,2026-05-01
u_02215,treatment_ai_dj,discovery_seeker,US,mobile,30.9,0.26,0.263,2026-05-01
u_02216,control_standard_recs,discovery_seeker,AU,mobile,52.9,0.294,0.445,2026-05-01
u_02217,treatment_ai_dj,heavy_playlist_user,US,desktop,37.4,0.192,0.566,2026-05-01
u_02218,control_standard_recs,mood_context_listener,US,mobile,42.5,0.597,0.39,2026-05-01
u_02219,treatment_ai_dj,discovery_seeker,US,mobile,36.6,0.622,0.503,2026-05-01
u_02220,control_standard_recs,mood_context_listener,CA,mobile,23.8,0.211,0.566,2026-05-01
u_02221,treatment_ai_dj,mood_context_listener,US,car,49.2,0.35,0.356,2026-05-01
u_02222,treatment_ai_dj,heavy_playlist_user,CA,mobile,44.0,0.732,0.417,2026-05-01
u_02223,control_standard_recs,casual_listener,IE,desktop,65.7,0.442,0.608,2026-05-01
u_02224,control_standard_recs,heavy_playlist_user,CA,mobile,25.8,0.633,0.471,2026-05-01
u_02225,control_standard_recs,mood_context_listener,UK,car,47.9,0.295,0.315,2026-05-01
u_02226,control_standard_recs,heavy_playlist_user,US,speaker,22.3,0.519,0.608,2026-05-01
u_02227,control_standard_recs,discovery_seeker,US,mobile,39.9,0.531,0.078,2026-05-01
u_02228,treatment_ai_dj,genre_loyalist,IE,speaker,49.7,0.785,0.452,2026-05-01
u_02229,control_standard_recs,genre_loyalist,US,mobile,13.1,0.146,0.258,2026-05-01
u_02230,control_standard_recs,genre_loyalist,US,speaker,35.5,0.882,0.109,2026-05-01
u_02231,treatment_ai_dj,casual_listener,UK,speaker,31.2,0.713,0.499,2026-05-01
u_02232,control_standard_recs,discovery_seeker,US,mobile,29.6,0.439,0.553,2026-05-01
u_02233,treatment_ai_dj,heavy_playlist_user,UK,desktop,42.6,0.563,0.045,2026-05-01
u_02234,treatment_ai_dj,mood_context_listener,UK,mobile,51.4,0.336,0.573,2026-05-01
u_02235,treatment_ai_dj,casual_listener,US,mobile,36.4,0.583,0.121,2026-05-01
u_02236,treatment_ai_dj,mood_context_listener,CA,mobile,40.5,0.21,0.666,2026-05-01
u_02237,treatment_ai_dj,discovery_seeker,US,desktop,39.4,0.461,0.092,2026-05-01
u_02238,control_standard_recs,heavy_playlist_user,US,mobile,38.0,0.462,0.454,2026-05-01
u_02239,control_standard_recs,heavy_playlist_user,US,mobile,24.9,0.659,0.458,2026-05-01
u_02240,control_standard_recs,heavy_playlist_user,UK,desktop,51.3,0.324,0.65,2026-05-01
u_02241,treatment_ai_dj,mood_context_listener,CA,mobile,41.5,0.188,0.54,2026-05-01
u_02242,control_standard_recs,discovery_seeker,US,mobile,42.7,0.755,0.272,2026-05-01
u_02243,treatment_ai_dj,mood_context_listener,UK,mobile,28.3,0.517,0.607,2026-05-01
u_02244,treatment_ai_dj,casual_listener,US,mobile,32.5,0.378,0.723,2026-05-01
u_02245,treatment_ai_dj,heavy_playlist_user,AU,mobile,35.9,0.427,0.265,2026-05-01
u_02246,treatment_ai_dj,heavy_playlist_user,US,mobile,19.6,0.695,0.472,2026-05-01
u_02247,control_standard_recs,heavy_playlist_user,CA,car,17.7,0.348,0.374,2026-05-01
u_02248,treatment_ai_dj,discovery_seeker,US,desktop,30.8,0.398,0.218,2026-05-01
u_02249,treatment_ai_dj,mood_context_listener,US,mobile,44.3,0.414,0.431,2026-05-01
u_02250,control_standard_recs,casual_listener,US,mobile,30.2,0.465,0.925,2026-05-01
u_02251,control_standard_recs,casual_listener,AU,mobile,25.8,0.476,0.628,2026-05-01
u_02252,treatment_ai_dj,heavy_playlist_user,US,desktop,28.2,0.78,0.636,2026-05-01
u_02253,treatment_ai_dj,genre_loyalist,AU,mobile,32.5,0.602,0.267,2026-05-01
u_02254,treatment_ai_dj,mood_context_listener,US,mobile,33.8,0.29,0.209,2026-05-01
u_02255,treatment_ai_dj,discovery_seeker,US,speaker,64.0,0.23,0.447,2026-05-01
u_02256,treatment_ai_dj,casual_listener,US,mobile,50.7,0.23,0.762,2026-05-01
u_02257,treatment_ai_dj,heavy_playlist_user,CA,mobile,50.3,0.595,0.406,2026-05-01
u_02258,control_standard_recs,genre_loyalist,US,speaker,52.0,0.426,0.38,2026-05-01
u_02259,control_standard_recs,casual_listener,AU,desktop,26.0,0.333,0.209,2026-05-01
u_02260,control_standard_recs,heavy_playlist_user,AU,mobile,23.3,0.649,0.198,2026-05-01
u_02261,treatment_ai_dj,genre_loyalist,IE,desktop,24.7,0.683,0.61,2026-05-01
u_02262,treatment_ai_dj,genre_loyalist,US,mobile,54.0,0.07,0.573,2026-05-01
u_02263,treatment_ai_dj,genre_loyalist,UK,desktop,31.4,0.209,0.496,2026-05-01
u_02264,control_standard_recs,heavy_playlist_user,CA,mobile,23.0,0.506,0.367,2026-05-01
u_02265,treatment_ai_dj,heavy_playlist_user,US,speaker,32.8,0.336,0.554,2026-05-01
u_02266,treatment_ai_dj,heavy_playlist_user,UK,car,35.1,0.329,0.756,2026-05-01
u_02267,treatment_ai_dj,casual_listener,US,car,41.2,0.36,0.33,2026-05-01
u_02268,treatment_ai_dj,heavy_playlist_user,US,car,41.0,0.606,0.269,2026-05-01
u_02269,control_standard_recs,heavy_playlist_user,US,mobile,28.1,0.649,0.327,2026-05-01
u_02270,treatment_ai_dj,heavy_playlist_user,US,mobile,46.2,0.37,0.322,2026-05-01
u_02271,control_standard_recs,discovery_seeker,US,mobile,30.3,0.518,0.368,2026-05-01
u_02272,control_standard_recs,mood_context_listener,US,desktop,36.1,0.374,0.581,2026-05-01
u_02273,control_standard_recs,heavy_playlist_user,UK,speaker,46.2,0.255,0.325,2026-05-01
u_02274,treatment_ai_dj,casual_listener,US,mobile,30.3,0.49,0.543,2026-05-01
u_02275,treatment_ai_dj,discovery_seeker,US,car,31.2,0.195,0.738,2026-05-01
u_02276,treatment_ai_dj,mood_context_listener,US,speaker,45.1,0.529,0.143,2026-05-01
u_02277,treatment_ai_dj,casual_listener,US,car,27.7,0.661,0.248,2026-05-01
u_02278,treatment_ai_dj,mood_context_listener,UK,speaker,33.4,0.246,0.185,2026-05-01
u_02279,treatment_ai_dj,heavy_playlist_user,US,mobile,44.7,0.443,0.429,2026-05-01
u_02280,control_standard_recs,genre_loyalist,CA,mobile,62.6,0.58,0.616,2026-05-01
u_02281,control_standard_recs,discovery_seeker,US,mobile,45.3,0.639,0.317,2026-05-01
u_02282,control_standard_recs,discovery_seeker,CA,mobile,43.7,0.601,0.38,2026-05-01
u_02283,control_standard_recs,mood_context_listener,US,desktop,44.4,0.712,0.304,2026-05-01
u_02284,control_standard_recs,discovery_seeker,US,speaker,25.1,0.354,0.153,2026-05-01
u_02285,control_standard_recs,heavy_playlist_user,UK,speaker,39.4,0.415,0.577,2026-05-01
u_02286,control_standard_recs,discovery_seeker,US,desktop,37.6,0.156,0.291,2026-05-01
u_02287,treatment_ai_dj,casual_listener,UK,mobile,41.9,0.307,0.564,2026-05-01
u_02288,control_standard_recs,casual_listener,UK,mobile,39.4,0.603,0.826,2026-05-01
u_02289,control_standard_recs,genre_loyalist,US,mobile,42.6,0.313,0.434,2026-05-01
u_02290,control_standard_recs,mood_context_listener,US,mobile,34.3,0.705,0.577,2026-05-01
u_02291,treatment_ai_dj,discovery_seeker,US,mobile,38.7,0.579,0.896,2026-05-01
u_02292,control_standard_recs,discovery_seeker,AU,mobile,23.3,0.913,0.5,2026-05-01
u_02293,control_standard_recs,discovery_seeker,UK,mobile,34.2,0.322,0.069,2026-05-01
u_02294,treatment_ai_dj,genre_loyalist,US,mobile,54.7,0.617,0.183,2026-05-01
u_02295,control_standard_recs,discovery_seeker,US,desktop,41.8,0.571,0.702,2026-05-01
u_02296,control_standard_recs,mood_context_listener,UK,mobile,37.7,0.391,0.46,2026-05-01
u_02297,control_standard_recs,genre_loyalist,CA,mobile,60.8,0.289,0.796,2026-05-01
u_02298,control_standard_recs,genre_loyalist,US,mobile,21.7,0.423,0.017,2026-05-01
u_02299,control_standard_recs,casual_listener,US,car,24.7,0.189,0.137,2026-05-01
u_02300,control_standard_recs,mood_context_listener,AU,mobile,58.6,0.504,0.506,2026-05-01
u_02301,treatment_ai_dj,discovery_seeker,US,mobile,38.6,0.465,0.171,2026-05-01
u_02302,treatment_ai_dj,casual_listener,US,desktop,35.1,0.5,0.422,2026-05-01
u_02303,treatment_ai_dj,heavy_playlist_user,IE,mobile,23.6,0.406,0.256,2026-05-01
u_02304,control_standard_recs,genre_loyalist,UK,car,43.4,0.335,0.821,2026-05-01
u_02305,treatment_ai_dj,discovery_seeker,US,mobile,44.5,0.393,0.397,2026-05-01
u_02306,control_standard_recs,discovery_seeker,US,mobile,24.9,0.185,0.739,2026-05-01
u_02307,control_standard_recs,heavy_playlist_user,US,mobile,36.3,0.572,0.248,2026-05-01
u_02308,treatment_ai_dj,casual_listener,US,desktop,34.0,0.357,0.22,2026-05-01
u_02309,control_standard_recs,heavy_playlist_user,AU,mobile,41.1,0.596,0.567,2026-05-01
u_02310,control_standard_recs,genre_loyalist,US,mobile,24.6,0.351,0.509,2026-05-01
u_02311,treatment_ai_dj,discovery_seeker,CA,mobile,53.0,0.413,0.782,2026-05-01
u_02312,treatment_ai_dj,discovery_seeker,AU,mobile,49.0,0.225,0.463,2026-05-01
u_02313,control_standard_recs,discovery_seeker,US,mobile,33.6,0.803,0.44,2026-05-01
u_02314,treatment_ai_dj,heavy_playlist_user,US,desktop,35.4,0.704,0.801,2026-05-01
u_02315,treatment_ai_dj,genre_loyalist,US,desktop,36.4,0.556,0.508,2026-05-01
u_02316,control_standard_recs,discovery_seeker,AU,mobile,28.7,0.671,0.939,2026-05-01
u_02317,control_standard_recs,genre_loyalist,CA,mobile,32.7,0.504,0.731,2026-05-01
u_02318,control_standard_recs,mood_context_listener,US,desktop,34.8,0.337,0.091,2026-05-01
u_02319,control_standard_recs,discovery_seeker,UK,mobile,57.4,0.373,0.927,2026-05-01
u_02320,control_standard_recs,mood_context_listener,US,mobile,49.4,0.382,0.355,2026-05-01
u_02321,treatment_ai_dj,discovery_seeker,AU,mobile,49.2,0.326,0.544,2026-05-01
u_02322,treatment_ai_dj,casual_listener,US,desktop,42.4,0.286,0.165,2026-05-01
u_02323,treatment_ai_dj,casual_listener,US,car,24.6,0.61,0.433,2026-05-01
u_02324,control_standard_recs,discovery_seeker,AU,desktop,37.5,0.294,0.369,2026-05-01
u_02325,treatment_ai_dj,casual_listener,US,mobile,49.6,0.245,0.596,2026-05-01
u_02326,treatment_ai_dj,casual_listener,US,mobile,22.9,0.366,0.311,2026-05-01
u_02327,treatment_ai_dj,mood_context_listener,US,speaker,45.6,0.831,0.396,2026-05-01
u_02328,control_standard_recs,mood_context_listener,US,mobile,65.9,0.301,0.265,2026-05-01
u_02329,treatment_ai_dj,heavy_playlist_user,US,car,50.7,0.753,0.473,2026-05-01
u_02330,control_standard_recs,casual_listener,IE,car,55.0,0.084,0.201,2026-05-01
u_02331,control_standard_recs,casual_listener,US,mobile,40.6,0.134,0.214,2026-05-01
u_02332,control_standard_recs,casual_listener,US,car,49.6,0.792,0.87,2026-05-01
u_02333,treatment_ai_dj,heavy_playlist_user,UK,mobile,29.4,0.581,0.593,2026-05-01
u_02334,treatment_ai_dj,mood_context_listener,US,speaker,47.6,0.822,0.459,2026-05-01
u_02335,control_standard_recs,discovery_seeker,US,mobile,45.9,0.678,0.157,2026-05-01
u_02336,control_standard_recs,casual_listener,CA,mobile,41.5,0.525,0.283,2026-05-01
u_02337,control_standard_recs,genre_loyalist,AU,desktop,53.8,0.291,0.555,2026-05-01
u_02338,control_standard_recs,discovery_seeker,UK,speaker,31.5,0.782,0.256,2026-05-01
u_02339,control_standard_recs,discovery_seeker,UK,mobile,35.8,0.532,0.262,2026-05-01
u_02340,control_standard_recs,genre_loyalist,US,desktop,39.1,0.311,0.454,2026-05-01
u_02341,treatment_ai_dj,heavy_playlist_user,IE,mobile,25.6,0.272,0.428,2026-05-01
u_02342,control_standard_recs,casual_listener,US,mobile,40.7,0.148,0.337,2026-05-01
u_02343,control_standard_recs,casual_listener,CA,mobile,17.4,0.661,0.92,2026-05-01
u_02344,control_standard_recs,mood_context_listener,US,mobile,50.6,0.147,0.304,2026-05-01
u_02345,treatment_ai_dj,casual_listener,AU,mobile,38.6,0.794,0.511,2026-05-01
u_02346,treatment_ai_dj,casual_listener,UK,mobile,31.7,0.617,0.786,2026-05-01
u_02347,treatment_ai_dj,casual_listener,CA,mobile,28.0,0.674,0.405,2026-05-01
u_02348,control_standard_recs,casual_listener,US,mobile,35.2,0.507,0.173,2026-05-01
u_02349,treatment_ai_dj,discovery_seeker,US,mobile,46.3,0.141,0.445,2026-05-01
u_02350,control_standard_recs,heavy_playlist_user,UK,car,44.6,0.447,0.156,2026-05-01
u_02351,treatment_ai_dj,discovery_seeker,CA,mobile,29.5,0.251,0.015,2026-05-01
u_02352,treatment_ai_dj,discovery_seeker,US,car,27.8,0.451,0.581,2026-05-01
u_02353,treatment_ai_dj,heavy_playlist_user,IE,desktop,45.9,0.052,0.307,2026-05-01
u_02354,treatment_ai_dj,genre_loyalist,AU,desktop,29.3,0.154,0.776,2026-05-01
u_02355,treatment_ai_dj,mood_context_listener,US,desktop,38.7,0.122,0.881,2026-05-01
u_02356,control_standard_recs,mood_context_listener,CA,speaker,39.5,0.608,0.832,2026-05-01
u_02357,treatment_ai_dj,casual_listener,US,mobile,41.7,0.556,0.493,2026-05-01
u_02358,control_standard_recs,heavy_playlist_user,US,mobile,48.3,0.799,0.682,2026-05-01
u_02359,treatment_ai_dj,genre_loyalist,US,desktop,22.8,0.454,0.167,2026-05-01
u_02360,control_standard_recs,mood_context_listener,UK,desktop,15.1,0.365,0.145,2026-05-01
u_02361,control_standard_recs,genre_loyalist,CA,speaker,31.2,0.269,0.476,2026-05-01
u_02362,control_standard_recs,mood_context_listener,US,mobile,59.6,0.357,0.368,2026-05-01
u_02363,control_standard_recs,heavy_playlist_user,UK,desktop,62.3,0.268,0.485,2026-05-01
u_02364,control_standard_recs,discovery_seeker,UK,mobile,60.0,0.136,0.446,2026-05-01
u_02365,treatment_ai_dj,genre_loyalist,UK,mobile,35.7,0.569,0.802,2026-05-01
u_02366,control_standard_recs,mood_context_listener,US,mobile,16.6,0.34,0.466,2026-05-01
u_02367,control_standard_recs,mood_context_listener,AU,desktop,9.9,0.767,0.122,2026-05-01
u_02368,treatment_ai_dj,casual_listener,US,speaker,30.6,0.564,0.586,2026-05-01
u_02369,control_standard_recs,heavy_playlist_user,US,mobile,35.6,0.184,0.288,2026-05-01
u_02370,treatment_ai_dj,discovery_seeker,US,speaker,53.6,0.541,0.684,2026-05-01
u_02371,treatment_ai_dj,casual_listener,US,mobile,48.4,0.646,0.55,2026-05-01
u_02372,treatment_ai_dj,discovery_seeker,AU,mobile,40.7,0.731,0.653,2026-05-01
u_02373,treatment_ai_dj,casual_listener,US,mobile,27.3,0.493,0.632,2026-05-01
u_02374,control_standard_recs,heavy_playlist_user,CA,mobile,26.5,0.584,0.739,2026-05-01
u_02375,treatment_ai_dj,discovery_seeker,US,mobile,41.0,0.368,0.117,2026-05-01
u_02376,control_standard_recs,heavy_playlist_user,US,mobile,46.4,0.23,0.247,2026-05-01
u_02377,control_standard_recs,casual_listener,IE,desktop,42.7,0.631,0.582,2026-05-01
u_02378,treatment_ai_dj,discovery_seeker,CA,desktop,25.6,0.408,0.695,2026-05-01
u_02379,control_standard_recs,discovery_seeker,US,mobile,45.8,0.78,0.259,2026-05-01
u_02380,treatment_ai_dj,casual_listener,US,mobile,43.1,0.801,0.509,2026-05-01
u_02381,treatment_ai_dj,casual_listener,US,mobile,25.2,0.094,0.208,2026-05-01
u_02382,treatment_ai_dj,casual_listener,US,mobile,28.6,0.501,0.604,2026-05-01
u_02383,treatment_ai_dj,genre_loyalist,CA,mobile,46.3,0.265,0.503,2026-05-01
u_02384,control_standard_recs,discovery_seeker,CA,mobile,35.2,0.215,0.157,2026-05-01
u_02385,control_standard_recs,discovery_seeker,US,car,57.1,0.292,0.429,2026-05-01
u_02386,treatment_ai_dj,discovery_seeker,AU,speaker,44.0,0.218,0.858,2026-05-01
u_02387,control_standard_recs,mood_context_listener,UK,mobile,32.2,0.273,0.157,2026-05-01
u_02388,treatment_ai_dj,mood_context_listener,US,mobile,37.9,0.284,0.275,2026-05-01
